4.188447617470782802e+01,9.689213434813757431e+01,4.072950233701962475e+01,1.522545023086188110e+02,7.159685981991121650e+01,2.057137743867448307e+02,1.178048652109611254e+02,2.186045281037723100e+02,1.633899267340777612e+02,2.069115770258675298e+02,2.126708164393140521e+02,1.584384151521939259e+02,2.224132830813077817e+02,8.363297697374436268e+01,3.697859883182973562e+01,8.332129706004162983e+01,6.334869385754818438e+01,6.548797229159480082e+01,9.185272136642679186e+01,7.418984741478952571e+01,1.283711016765676050e+02,7.225433928766540248e+01,1.665165263303647123e+02,6.001323742568084185e+01,2.012157428154424395e+02,7.269244178009019208e+01,1.120536198501143588e+02,9.441486798351760967e+01,1.099436760948662766e+02,1.473269332308163087e+02,9.645297550764536254e+01,1.536502011061262749e+02,1.148167135414385598e+02,1.575856919284062201e+02,1.372481113294222439e+02,1.523658877793012039e+02,5.603719887626168372e+01,9.430609900621776376e+01,6.633056478545145751e+01,8.716955642456620978e+01,7.937397523436973756e+01,8.751327915535121349e+01,9.252638111034983126e+01,9.765696044979416968e+01,7.981801903096254591e+01,9.932702327080043858e+01,6.654277052432566109e+01,9.967000857612507048e+01,1.395327677178762542e+02,9.505374893645040402e+01,1.507883502073463831e+02,8.189937555131092495e+01,1.658128627255441927e+02,8.083256767599347370e+01,1.799627996327463393e+02,8.669390535917656848e+01,1.685332341510397782e+02,9.292223502510813660e+01,1.539420085703215761e+02,9.578246762153632687e+01,7.818290449660118213e+01,1.724836480150720490e+02,9.255597676250744144e+01,1.740561282027916263e+02,1.066909988629760875e+02,1.755616791977917330e+02,1.161914443762685352e+02,1.780116700950582356e+02,1.261391089184307219e+02,1.756342836758736041e+02,1.424786042589395834e+02,1.728520767066333974e+02,1.620487549892347090e+02,1.691298990019916175e+02,1.435960567627121804e+02,1.802993896113516712e+02,1.271459396890735718e+02,1.883463681360038322e+02,1.156659475832108939e+02,1.900088753302511577e+02,1.045008817876007896e+02,1.894431804300027409e+02,9.035375934604115855e+01,1.840851509644068074e+02,8.345347600768992891e+01,1.747289108885082953e+02,1.160064541872684174e+02,1.808006070417121691e+02,1.551074898134039302e+02,1.721346669706930470e+02,1.157846081627905335e+02,1.819895978384405453e+02
5.617939912203846120e+01,1.069495982147960831e+02,6.684400599073964599e+01,1.577159969802653166e+02,1.058204953583923924e+02,2.040732223474866487e+02,1.435686351179066378e+02,2.158022154994169171e+02,1.759572867403505541e+02,1.963693748971880382e+02,2.121458473326575529e+02,1.392079014076720398e+02,2.105019989031616205e+02,7.257126994974750289e+01,5.591617406499863563e+01,9.415610001624555991e+01,7.305474260740110992e+01,7.897642349166652309e+01,9.884234929536550851e+01,8.366157654597218141e+01,1.227650632414381562e+02,7.917528626523233015e+01,1.516177050521223180e+02,5.935953354787662306e+01,1.835796772601716782e+02,6.296431487190336895e+01,1.131260903849109525e+02,9.295743508144877865e+01,1.160095576636883550e+02,1.390777958888401429e+02,1.053429007728644251e+02,1.429889841142891385e+02,1.223764185163143452e+02,1.480817152772880831e+02,1.412956294346683705e+02,1.363601527016970181e+02,6.943135198112388196e+01,1.021506704669837831e+02,7.792903748078347803e+01,9.664614474205033900e+01,8.808921943107432639e+01,9.581775814241309774e+01,9.745475002417450128e+01,9.819057996155028434e+01,8.846157867583440293e+01,1.010836960388391361e+02,7.761638260940357270e+01,1.024905516084101293e+02,1.383554811842374193e+02,8.812015384205716373e+01,1.478701254443085134e+02,8.106348327819779342e+01,1.575257502382969790e+02,7.963771692607521402e+01,1.665686578911837046e+02,7.884932821338472309e+01,1.594408375077941855e+02,8.313530004448028876e+01,1.498880226899829893e+02,8.640809429266430186e+01,9.510176125895078769e+01,1.631533998245163275e+02,1.035469168211113242e+02,1.604219599268104162e+02,1.160206994618185519e+02,1.576454185848960208e+02,1.274700436655144244e+02,1.574967166019175977e+02,1.388201478227837811e+02,1.540175016760508981e+02,1.512162383007518542e+02,1.506444560575587275e+02,1.657346551409642927e+02,1.465750561787192794e+02,1.559919056336880772e+02,1.674865912181599015e+02,1.444579176381397758e+02,1.784606653406547707e+02,1.304124317371149004e+02,1.823396556484908615e+02,1.200962175333191198e+02,1.823655074180776694e+02,1.053391646272272624e+02,1.770421706623397995e+02,9.912297960825937082e+01,1.630696542753934466e+02,1.286755882872361951e+02,1.628081565160772470e+02,1.642820724710410047e+02,1.489635055750208039e+02,1.293957975312042947e+02,1.734375951109208245e+02
3.823208590645489835e+01,1.041316115534606297e+02,4.643587632473904137e+01,1.619103848562283190e+02,8.920207387367615581e+01,2.086726662795505263e+02,1.336002252201470810e+02,2.173489685408631260e+02,1.727932395671261645e+02,2.015010773285492292e+02,1.993027073652420711e+02,1.516880733819547515e+02,2.005082700052780638e+02,8.577139552341613182e+01,4.740678774451662747e+01,8.448125177684234188e+01,6.936544579348655759e+01,6.439099281857578205e+01,9.902589789403218390e+01,6.779629361321012482e+01,1.265437919062908350e+02,6.590201631947672922e+01,1.580239769064214386e+02,5.771088219595722535e+01,1.837668745756783153e+02,7.455267307112724495e+01,1.165748911439808069e+02,8.232703068756163134e+01,1.201492257504648649e+02,1.228935711920102278e+02,1.078556913192676916e+02,1.333622729783261605e+02,1.219255019036771159e+02,1.367249938243850806e+02,1.349810419768643612e+02,1.308429383179416732e+02,6.981599911080949994e+01,9.492262484029480163e+01,7.670252927281504185e+01,8.904027116207605275e+01,8.692425154920945829e+01,8.864711862596205094e+01,9.591868183271370185e+01,9.203457402417701871e+01,8.734011834801401619e+01,9.449857195329825288e+01,7.762331028345774087e+01,9.611318967200273278e+01,1.400976496439294579e+02,8.754774975730089182e+01,1.467329657133895751e+02,8.191116383408717638e+01,1.561581966984900021e+02,8.180113775611359017e+01,1.661840034336192389e+02,8.607737559459812360e+01,1.578173331822795262e+02,8.835898463264373959e+01,1.488044235282770558e+02,8.855085349904895509e+01,9.800246468796241572e+01,1.664196964218303947e+02,1.073696463839862076e+02,1.590555983076042708e+02,1.180824530215597434e+02,1.526101760610144140e+02,1.246107766924138360e+02,1.538905524958661601e+02,1.300523354268497656e+02,1.520100063773020622e+02,1.423024881150042233e+02,1.550255597402979220e+02,1.509130342670902394e+02,1.602089355548289689e+02,1.448900762684430106e+02,1.695094325377181121e+02,1.342003327399892498e+02,1.723009734485561353e+02,1.265702459310975456e+02,1.743165159908053283e+02,1.193695526679296535e+02,1.748604916832616993e+02,1.089291925467320539e+02,1.733563089480973076e+02,1.033808173801630943e+02,1.654915965210742854e+02,1.262190484318975621e+02,1.626166622711115224e+02,1.473625764741965156e+02,1.601633555391985055e+02,1.254409652627911385e+02,1.599946593908347268e+02
3.504445803214011335e+01,8.610197459857192825e+01,4.524166925108406190e+01,1.525748712314000102e+02,8.439859102359393717e+01,2.051397215611747242e+02,1.219867384775462966e+02,2.175004762799135563e+02,1.641209456745302475e+02,2.018811375596295079e+02,1.916159453983355831e+02,1.454785122286397439e+02,1.972502348693569729e+02,8.310699496216911086e+01,4.486796268485777972e+01,7.482488129583181546e+01,7.392240664793307303e+01,7.231971550564138340e+01,1.031282228850243854e+02,8.399363732611554667e+01,1.365232526528063772e+02,8.074410981466314752e+01,1.635668753549548171e+02,6.720610455701708474e+01,1.865359437928237583e+02,7.235017893506945086e+01,1.220655050582648471e+02,9.547500358611941351e+01,1.206971928758937054e+02,1.469025839302529732e+02,1.050078895509448671e+02,1.499204217514804043e+02,1.209076189975438069e+02,1.568056261793328190e+02,1.358549752341084229e+02,1.500958770154055060e+02,6.769141196412776651e+01,9.271813094110540021e+01,7.606075516976957829e+01,8.685324397749234038e+01,8.798212088053858793e+01,8.716263114929070355e+01,9.661583747381453691e+01,9.458338087870073707e+01,8.764981100661441360e+01,9.826467176127918890e+01,7.530248139349545511e+01,9.832682792708433794e+01,1.410880300299364762e+02,9.266539905712107839e+01,1.503020399629249084e+02,8.458626878208070821e+01,1.607995307066244379e+02,8.366763662912968869e+01,1.683085864972663899e+02,8.828187076553760448e+01,1.628281947585815033e+02,9.466331948948999297e+01,1.522012881587918116e+02,9.576083117980799386e+01,9.155724148060973278e+01,1.758566161714284135e+02,1.029089211368247447e+02,1.713886749646331396e+02,1.111117538677192016e+02,1.688120645285488592e+02,1.202430653961087756e+02,1.704413748894856155e+02,1.295842649986133779e+02,1.668218510603797142e+02,1.390823054805215975e+02,1.699009162594270492e+02,1.459191515840717841e+02,1.717642427997837160e+02,1.384698105935027002e+02,1.779500512088457072e+02,1.313424270018753361e+02,1.797874804596679610e+02,1.241949711115427846e+02,1.804054646634426717e+02,1.156290853372559440e+02,1.807034213796930828e+02,1.059264439071764059e+02,1.814931045935605880e+02,9.486528169097120156e+01,1.756561916551649176e+02,1.213398702339595445e+02,1.768098043293229011e+02,1.439560429432250146e+02,1.722637448133849603e+02,1.232785648869723047e+02,1.708489165618769903e+02
3.049056952029613399e+01,1.078903771498913784e+02,5.884199212581265215e+01,1.658128873664593073e+02,1.059755579775234509e+02,2.131129810253138430e+02,1.530969045233833867e+02,2.152957961022466691e+02,1.829428371174028314e+02,1.922983014356894387e+02,1.979712694268610846e+02,1.363377938637844693e+02,1.898872805195178444e+02,6.832949880868035564e+01,4.895563031770580409e+01,9.124252906224684523e+01,7.241506872430572628e+01,7.236265162186553823e+01,1.025950407463599703e+02,7.632231127627919420e+01,1.260337859800431488e+02,6.963293110127813179e+01,1.535697092421910099e+02,5.714932773895444029e+01,1.768984917054586674e+02,6.677748634896040869e+01,1.217183833851816814e+02,8.908522571946159019e+01,1.357664425986510821e+02,1.358402905814772623e+02,1.178523043615803658e+02,1.491002331270452999e+02,1.361811028540667508e+02,1.499207115114051589e+02,1.496931668470230932e+02,1.423838864136731104e+02,6.926007894356546046e+01,1.003408419245780436e+02,7.708546662935364679e+01,9.295943962755579548e+01,8.904442059566079593e+01,9.067185064385166982e+01,9.858062640695541745e+01,9.643610885253441722e+01,9.081131983361899529e+01,1.006253323868426577e+02,7.901596247083774927e+01,1.028694278718895987e+02,1.395184169749596776e+02,8.790807752808888154e+01,1.465629799903481114e+02,7.845209044432323253e+01,1.573307961707701281e+02,7.582259395034022020e+01,1.667399199372731005e+02,8.065914365534146668e+01,1.622910121269119372e+02,8.434508900508870965e+01,1.513373409637908651e+02,8.678129532064251350e+01,1.060376396391525446e+02,1.751031834912159866e+02,1.174510461914598523e+02,1.718269924726042177e+02,1.300089026456827810e+02,1.677597922274980249e+02,1.383077343565124124e+02,1.677907356454796002e+02,1.442396424434245432e+02,1.640133185150366728e+02,1.574190397322810782e+02,1.644039193020839775e+02,1.654072892049513541e+02,1.629663468388810372e+02,1.603790641646851896e+02,1.751852152530377680e+02,1.511843820000816834e+02,1.806815835420305234e+02,1.437616470159825326e+02,1.836211566978995506e+02,1.349841543363657479e+02,1.865100000060836294e+02,1.207458899924301363e+02,1.843570603223867010e+02,1.102675104141349181e+02,1.755175311697743439e+02,1.389959372943826281e+02,1.728601648218699438e+02,1.626512182299566973e+02,1.648332759516728174e+02,1.408797057043667849e+02,1.746678183999132443e+02
3.893053933514428877e+01,1.006303135920057912e+02,4.946451359471652154e+01,1.567347593974029394e+02,8.120089349216202379e+01,2.052333319732666723e+02,1.189342611038047295e+02,2.194245807527541103e+02,1.581621268970659173e+02,2.107216124201393654e+02,1.937461004978914332e+02,1.575692477723918330e+02,2.045748106227738390e+02,8.989596408311116704e+01,5.407672851686657367e+01,8.709749248802656041e+01,7.711092668689916252e+01,7.086803193058675276e+01,1.040851105559625438e+02,7.793054431787486180e+01,1.266575922089043615e+02,7.363854745126116086e+01,1.574062518301511489e+02,6.421196252560358175e+01,1.842949473317531499e+02,7.896505805288241220e+01,1.172703090715880023e+02,8.638355081618428244e+01,1.173972053279792078e+02,1.336985643460256199e+02,1.033009230583500653e+02,1.421556250291493200e+02,1.177641005639869149e+02,1.480685039314059281e+02,1.337176100559615577e+02,1.417090724730176703e+02,6.950330297183056416e+01,9.267683587259226385e+01,7.869696514197235615e+01,8.691461487331859814e+01,8.831202432062289631e+01,8.640088384057499127e+01,9.722348830763010596e+01,9.138575522499890269e+01,8.784086627245176260e+01,9.382140173265217697e+01,7.764044535421102466e+01,9.405454557610133293e+01,1.394651987871371830e+02,9.113583101288514854e+01,1.496652228708489645e+02,8.585483222511885515e+01,1.583029884735238113e+02,8.516453709583699094e+01,1.664967109124982585e+02,8.832317156203382069e+01,1.592131282297955295e+02,9.194207100699776447e+01,1.496817318664591028e+02,9.216353921672036620e+01,9.374475733765713414e+01,1.703453570161968855e+02,1.016394676157053141e+02,1.647997477884342175e+02,1.091544002874417885e+02,1.599242819443715291e+02,1.181326847342021011e+02,1.615039631343950361e+02,1.284053446993329430e+02,1.587889078383482513e+02,1.370873771280450342e+02,1.639764144263867820e+02,1.455005142518272407e+02,1.684321879985130010e+02,1.371667976762187777e+02,1.729844244326272928e+02,1.279352405931153100e+02,1.756694911703264665e+02,1.173537873479633191e+02,1.766207957987603550e+02,1.085748034796927612e+02,1.756802461147515544e+02,1.015730280854974694e+02,1.734374568790314015e+02,9.747713986191639890e+01,1.705561795537572891e+02,1.177853006653581076e+02,1.689904698475382929e+02,1.419860898636335094e+02,1.689271609763912920e+02,1.183430570576712455e+02,1.677236072216868479e+02
4.408811982126471207e+01,1.052316565960387607e+02,6.434084748566496614e+01,1.576769302962986501e+02,1.059226535849308419e+02,2.076899823788068034e+02,1.436881486584353524e+02,2.155073441413615285e+02,1.805548883710755206e+02,1.935525821540239235e+02,2.093389208260860812e+02,1.326048367125316929e+02,2.027038271539395282e+02,7.190271019827413568e+01,5.266867052754678724e+01,9.509300177280785249e+01,7.062022900452966212e+01,7.254983811703367280e+01,1.003973581782550326e+02,7.447474880877443582e+01,1.228346395225610195e+02,6.731156326472080309e+01,1.532173922775404833e+02,5.486441042983088323e+01,1.825655928907618488e+02,6.574769802481667114e+01,1.138950663447979821e+02,8.867583351218272014e+01,1.201446762045304411e+02,1.286517955773350934e+02,1.102891971243605553e+02,1.427065379103029557e+02,1.249027884627410572e+02,1.432845635578934775e+02,1.407642333737191791e+02,1.376318879740090892e+02,7.002044883451701196e+01,1.010507007984661954e+02,7.689956634272780889e+01,9.472517792760361033e+01,8.583230270518268412e+01,9.173781717688298443e+01,9.632291791104879053e+01,9.495523271258720399e+01,8.705634190002217565e+01,9.855747275604373669e+01,7.826500303128536018e+01,1.009409979509647712e+02,1.387814220473270552e+02,8.619711705847277017e+01,1.472878734279301796e+02,8.051306023488342589e+01,1.557373778439009868e+02,7.889662041220550748e+01,1.659795386427422841e+02,7.994929578520415703e+01,1.576013725609113862e+02,8.418406126667167655e+01,1.486890034626896693e+02,8.598973091876307251e+01,9.903121455181236854e+01,1.693664804650493352e+02,1.110373124853487639e+02,1.640163687020245220e+02,1.223076902509330495e+02,1.596629493563340532e+02,1.291781800545464307e+02,1.598314642376770109e+02,1.371441011439873705e+02,1.560297142264930983e+02,1.504605337106324328e+02,1.563046278498773063e+02,1.630356823666440107e+02,1.569882490814982532e+02,1.528424518483594170e+02,1.646585884032579088e+02,1.411361077418718253e+02,1.720854863448797119e+02,1.328034207391880841e+02,1.756067036630515759e+02,1.262038048368197423e+02,1.767413851099761644e+02,1.131824108961506568e+02,1.738132909583742958e+02,1.024158774499196767e+02,1.689640972347328045e+02,1.302979113059677445e+02,1.641314722917976496e+02,1.587651917745180015e+02,1.580365614953865361e+02,1.316193149046413566e+02,1.640590131320744831e+02
3.385758803134930872e+01,9.537646160830956887e+01,4.914714658489796761e+01,1.533908444890459748e+02,8.725974847535023571e+01,1.992675274367890097e+02,1.252047107025902193e+02,2.189602758612809623e+02,1.642071846683276988e+02,2.002957850430710209e+02,2.077928660520638857e+02,1.499536706350612860e+02,2.109787947776976580e+02,7.746134396813648948e+01,4.283103469502821525e+01,7.633907323253335164e+01,7.112152176175395368e+01,6.352560248988537239e+01,9.820735113751224787e+01,7.237551492993979707e+01,1.278537345426968841e+02,7.256302329667630602e+01,1.629978089447690479e+02,5.973429825126541459e+01,1.961591092806012000e+02,6.747212801218763900e+01,1.149558091769361852e+02,8.950712353197522475e+01,1.168973551216692783e+02,1.348672753499312478e+02,1.017096774140898674e+02,1.431095743152860962e+02,1.181554332798530709e+02,1.488102077472223641e+02,1.339546300444369251e+02,1.428236292026656997e+02,6.265674715896413716e+01,9.237818876200900320e+01,7.013693868944497467e+01,8.592556685508195358e+01,8.258092349709639279e+01,8.622540376350271174e+01,9.337088490118847517e+01,9.395333067877949418e+01,8.250614282744697903e+01,9.604205886684796667e+01,7.047536694321583184e+01,9.691341085289528223e+01,1.408494062981668549e+02,9.230390626506397211e+01,1.507960929431364718e+02,8.391172581694610244e+01,1.628172104248892822e+02,8.325297982154849308e+01,1.733432480306938146e+02,8.862180481075367311e+01,1.651736814503851747e+02,9.268718443119786343e+01,1.529373609963997467e+02,9.389220661020719660e+01,8.627756030652518859e+01,1.630436839171475185e+02,9.927023223259146789e+01,1.614384634471203412e+02,1.105958640613955168e+02,1.605133385191110449e+02,1.195334581949460500e+02,1.623279686263101951e+02,1.285896926738186608e+02,1.605786625876239953e+02,1.407190404103304786e+02,1.610817363347564424e+02,1.575163509802147530e+02,1.628431844460231162e+02,1.415226195526561810e+02,1.755845393458189392e+02,1.297787776457429629e+02,1.821556315183436823e+02,1.200790569895741129e+02,1.826163833705172692e+02,1.107637000758916628e+02,1.801348166759333083e+02,9.937551082295857441e+01,1.746250358729972731e+02,9.243235291576685597e+01,1.652816376579789051e+02,1.193268227531202399e+02,1.680316109594076579e+02,1.503859584080574621e+02,1.654363318227646005e+02,1.193385824394319172e+02,1.690968388457071114e+02
1.587958340115991973e+01,7.115802938954186629e+01,3.810582858413803820e+01,1.492901122132954868e+02,7.867350598024556518e+01,1.972037121257259287e+02,1.178335136493589204e+02,2.184034502365311994e+02,1.499228806455386973e+02,2.020521195747158458e+02,1.866313961067872640e+02,1.496858013467266630e+02,2.028439530842488239e+02,8.331999542828488359e+01,3.229254272023973016e+01,7.322605644368560718e+01,6.798059547284746884e+01,6.905861682066550600e+01,1.057056560566191337e+02,8.094576772564350620e+01,1.361807148091841100e+02,8.170343867563894946e+01,1.715786303364297680e+02,7.090840224291778782e+01,2.016483094297983314e+02,7.875021146514252735e+01,1.216585928730276862e+02,9.439981309111826135e+01,1.247808993513387747e+02,1.418605550863620977e+02,9.919113459420060508e+01,1.484348198632093556e+02,1.216923507474546682e+02,1.548965253006983289e+02,1.396313901517157490e+02,1.483744181585742012e+02,5.618931886227612438e+01,8.900050294330422673e+01,6.933523295661976249e+01,8.619405131049886393e+01,8.362891773463505274e+01,8.723108418719830581e+01,9.396878690512610888e+01,9.605796005999003739e+01,8.108939364657032911e+01,9.775287237335435009e+01,6.763530930881655934e+01,9.626776065397930893e+01,1.440776833967871653e+02,9.733161825322878258e+01,1.546141921944444846e+02,8.892526723454994908e+01,1.682557596229831063e+02,8.869498240135114031e+01,1.798106917514806469e+02,9.199950526478525603e+01,1.701108433836666336e+02,9.819305386116383261e+01,1.563194566397189362e+02,9.905362834250028925e+01,8.448143629059042325e+01,1.713330342558933808e+02,9.730779597170311490e+01,1.693382705216932322e+02,1.119406812747603936e+02,1.682730032129583435e+02,1.185831554017673426e+02,1.715706486651013449e+02,1.278457818639562191e+02,1.679109800316541907e+02,1.400123041161270407e+02,1.686225553262452195e+02,1.527020281524525274e+02,1.716518423434665976e+02,1.392931808661456330e+02,1.770693160698906468e+02,1.274201815501895965e+02,1.827673049181497049e+02,1.202236935709931487e+02,1.840517563552525644e+02,1.123133291804481786e+02,1.826206516523587027e+02,9.916660825090974640e+01,1.773604496044223424e+02,8.877226188954638531e+01,1.722045811970232592e+02,1.192820097184134909e+02,1.756836391519408380e+02,1.479845073854604323e+02,1.735069546313555975e+02,1.196741437076963450e+02,1.741275224177619521e+02
4.950043056534750008e+01,1.025637193545441050e+02,5.478344245903539900e+01,1.560793481763159605e+02,8.128317968426624418e+01,2.060164232430494167e+02,1.144761733023371022e+02,2.190905831745394892e+02,1.582733783097239382e+02,2.140689860188602438e+02,2.077683878331382346e+02,1.701903164416420680e+02,2.193274125362122504e+02,9.364474620561885843e+01,5.082877716925286649e+01,8.302611207919655101e+01,7.736810136132071136e+01,6.726798660232542204e+01,1.042302103100585526e+02,7.530706213664988979e+01,1.212838286308917759e+02,7.614487774358383376e+01,1.578564738415738873e+02,6.742145078080821463e+01,1.919834424058609272e+02,8.256792097116620255e+01,1.121732442672731338e+02,8.839227429005913450e+01,1.093009488149470769e+02,1.300139724016961793e+02,9.507981888576779284e+01,1.415340980268980786e+02,1.103463728745535377e+02,1.470978994871340433e+02,1.311478238264996605e+02,1.424110422715846767e+02,6.648157795518447699e+01,9.014655187080926169e+01,7.491966435644386024e+01,8.472364050582716288e+01,8.553696652039232617e+01,8.481184243757498109e+01,9.518615523313863491e+01,9.177749355256823094e+01,8.608020541711937312e+01,9.266847362558330303e+01,7.475158335983554991e+01,9.294031994050524759e+01,1.397817757205672251e+02,9.180155624804302761e+01,1.501920467504469059e+02,8.543375356354573569e+01,1.609625985512625732e+02,8.648057421182717519e+01,1.695184141996424501e+02,9.085344771497940997e+01,1.607841138578546634e+02,9.394518711078916340e+01,1.502166443932994468e+02,9.388184307269459339e+01,9.033994201645101896e+01,1.663597103470260663e+02,9.835633534595962146e+01,1.613611582213484894e+02,1.063601585091220869e+02,1.594411423484233694e+02,1.128656167567419999e+02,1.626275086739604205e+02,1.224049845149838092e+02,1.598656661291056764e+02,1.365694018699861658e+02,1.622467607864350612e+02,1.526424018413014494e+02,1.677483413751090495e+02,1.361566589186919032e+02,1.781006328957196274e+02,1.217774811490257036e+02,1.806629738576041859e+02,1.115567583848584974e+02,1.807173020446603005e+02,1.052981668121431511e+02,1.801076739763582566e+02,9.770362254555828940e+01,1.747387304354575690e+02,9.520959108568469276e+01,1.679936052037732281e+02,1.126332353910524660e+02,1.688515430292699193e+02,1.462286066540337686e+02,1.679804169498332840e+02,1.117409866040945019e+02,1.708441174929715771e+02
